molecule,crp,intprd,cas,drugid
DASABUVIR#OMBITASVIR#PARITAPREVIR#RITONAVIR,ABBVIE,VIEKIRA PAK,1132935-63-7,60861
DASABUVIR#OMBITASVIR#PARITAPREVIR#RITONAVIR,ABBVIE,VIEKIRA PAK,1132935-63-7,100124
DASABUVIR#OMBITASVIR#PARITAPREVIR#RITONAVIR,ABBVIE,VIEKIRA PAK,1216941-48-8,100124
DASABUVIR#OMBITASVIR#PARITAPREVIR#RITONAVIR,ABBVIE,VIEKIRA PAK,1258226-87-7,100124
DASABUVIR#OMBITASVIR#PARITAPREVIR#RITONAVIR,ABBVIE,VIEKIRA PAK,155213-67-5,100124
DEXBROMPHENIRAMINE#DEXTROMETHORPHAN#GUAIFENESIN#PSEUDOEPHEDRINE,DAYTON_LABS,DEKA DAYT,125-71-3,6018
DEXBROMPHENIRAMINE#DEXTROMETHORPHAN#GUAIFENESIN#PSEUDOEPHEDRINE,DAYTON_LABS,DEKA DAYT,90-82-4,13110
DEXBROMPHENIRAMINE#DEXTROMETHORPHAN#GUAIFENESIN#PSEUDOEPHEDRINE,DAYTON_LABS,DEKA DAYT,90-82-4,91390
DEXBROMPHENIRAMINE#DEXTROMETHORPHAN#GUAIFENESIN#PSEUDOEPHEDRINE,DAYTON_LABS,DEKA DAYT,90-82-4,91396
DEXBROMPHENIRAMINE#DEXTROMETHORPHAN#MEPYRAMINE#PHENYLEPHRINE,POLY_PHARM,POLY TAN DM,125-71-3,6018
DEXBROMPHENIRAMINE#DEXTROMETHORPHAN#PHENYLEPHRINE,LARKEN_LABS,Y-COF,125-71-3,6018
DEXBROMPHENIRAMINE#DEXTROMETHORPHAN#PSEUDOEPHEDRINE,"MCNEIL,R.A.",M-END DMX,125-71-3,6018
DEXBROMPHENIRAMINE#DEXTROMETHORPHAN#PSEUDOEPHEDRINE,"MCNEIL,R.A.",M-END DMX,90-82-4,13110
DEXBROMPHENIRAMINE#DEXTROMETHORPHAN#PSEUDOEPHEDRINE,"MCNEIL,R.A.",M-END DMX,90-82-4,91390
DEXBROMPHENIRAMINE#DEXTROMETHORPHAN#PSEUDOEPHEDRINE,"MCNEIL,R.A.",M-END DMX,90-82-4,91396
DEXBROMPHENIRAMINE#HYDROCODONE#PSEUDOEPHEDRINE,BRIGHTON_PHARM,DXBPM/HYCD/PE BGHP,125-29-1,59692
DEXBROMPHENIRAMINE#HYDROCODONE#PSEUDOEPHEDRINE,BRIGHTON_PHARM,DXBPM/HYCD/PE BGHP,125-29-1,66538
DEXBROMPHENIRAMINE#HYDROCODONE#PSEUDOEPHEDRINE,BRIGHTON_PHARM,DXBPM/HYCD/PE BGHP,125-29-1,69798
DEXBROMPHENIRAMINE#HYDROCODONE#PSEUDOEPHEDRINE,BRIGHTON_PHARM,DXBPM/HYCD/PE BGHP,125-29-1,83624
DEXBROMPHENIRAMINE#HYDROCODONE#PSEUDOEPHEDRINE,BRIGHTON_PHARM,DXBPM/HYCD/PE BGHP,125-29-1,91390
DEXBROMPHENIRAMINE#HYDROCODONE#PSEUDOEPHEDRINE,BRIGHTON_PHARM,DXBPM/HYCD/PE BGHP,125-29-1,91396
DEXBROMPHENIRAMINE#HYDROCODONE#PSEUDOEPHEDRINE,BRIGHTON_PHARM,DXBPM/HYCD/PE BGHP,90-82-4,13110
DEXBROMPHENIRAMINE#HYDROCODONE#PSEUDOEPHEDRINE,BRIGHTON_PHARM,DXBPM/HYCD/PE BGHP,90-82-4,91390
DEXBROMPHENIRAMINE#HYDROCODONE#PSEUDOEPHEDRINE,BRIGHTON_PHARM,DXBPM/HYCD/PE BGHP,90-82-4,91396
DEXCHLORPHENIRAMINE#DEXTROMETHORPHAN#MEPYRAMINE#PHENYLEPHRINE,KOWA,PROHIST PREB,125-71-3,6018
DEXCHLORPHENIRAMINE#DEXTROMETHORPHAN#PSEUDOEPHEDRINE,SHIONOGI_SEIYAKU,TANAFED DMX,125-71-3,6018
DEXCHLORPHENIRAMINE#DEXTROMETHORPHAN#PSEUDOEPHEDRINE,SHIONOGI_SEIYAKU,TANAFED DMX,90-82-4,13110
DEXCHLORPHENIRAMINE#DEXTROMETHORPHAN#PSEUDOEPHEDRINE,SHIONOGI_SEIYAKU,TANAFED DMX,90-82-4,91390
DEXCHLORPHENIRAMINE#DEXTROMETHORPHAN#PSEUDOEPHEDRINE,SHIONOGI_SEIYAKU,TANAFED DMX,90-82-4,91396
DEXCHLORPHENIRAMINE#HYDROCODONE#PHENYLEPHRINE,PERNIX,HYDEX PD,125-29-1,59692
DEXCHLORPHENIRAMINE#HYDROCODONE#PHENYLEPHRINE,PERNIX,HYDEX PD,125-29-1,66538
DEXCHLORPHENIRAMINE#HYDROCODONE#PHENYLEPHRINE,PERNIX,HYDEX PD,125-29-1,69798
DEXCHLORPHENIRAMINE#HYDROCODONE#PHENYLEPHRINE,PERNIX,HYDEX PD,125-29-1,83624
DEXCHLORPHENIRAMINE#HYDROCODONE#PHENYLEPHRINE,PERNIX,HYDEX PD,125-29-1,91390
DEXCHLORPHENIRAMINE#HYDROCODONE#PHENYLEPHRINE,PERNIX,HYDEX PD,125-29-1,91396
DEXCHLORPHENIRAMINE#PSEUDOEPHEDRINE,SHIONOGI_SEIYAKU,TANAFED DP,90-82-4,13110
DEXCHLORPHENIRAMINE#PSEUDOEPHEDRINE,SHIONOGI_SEIYAKU,TANAFED DP,90-82-4,91390
DEXCHLORPHENIRAMINE#PSEUDOEPHEDRINE,SHIONOGI_SEIYAKU,TANAFED DP,90-82-4,91396
DEXCHLORPHENIRAMINE#PSEUDOEPHEDRINE#SCOPOLAMINE_METHYL_HYDROXIDE,KOWA,DURAHIST D,90-82-4,13110
DEXCHLORPHENIRAMINE#PSEUDOEPHEDRINE#SCOPOLAMINE_METHYL_HYDROXIDE,KOWA,DURAHIST D,90-82-4,91390
DEXCHLORPHENIRAMINE#PSEUDOEPHEDRINE#SCOPOLAMINE_METHYL_HYDROXIDE,KOWA,DURAHIST D,90-82-4,91396
DEXTRANOMER#HYALURONIC_ACID,BAUSCH_HEALTH,SOLESTA,9004-61-9,6807
DEXTRANOMER#HYALURONIC_ACID,BAUSCH_HEALTH,SOLESTA,9004-61-9,7103
DEXTRANOMER#HYALURONIC_ACID,BAUSCH_HEALTH,SOLESTA,9004-61-9,13469
DEXTRANOMER#HYALURONIC_ACID,BAUSCH_HEALTH,SOLESTA,9004-61-9,105492
DEXTROMETHORPHAN#DIPHENHYDRAMINE#GUAIFENESIN#PARACETAMOL#PHENYLEPHRINE,JOHNSON_&_JOHNSON,SUDAFED PE DAY/NIG,103-90-2,48917
DEXTROMETHORPHAN#DIPHENHYDRAMINE#GUAIFENESIN#PARACETAMOL#PHENYLEPHRINE,JOHNSON_&_JOHNSON,SUDAFED PE DAY/NIG,103-90-2,64433
DEXTROMETHORPHAN#DIPHENHYDRAMINE#GUAIFENESIN#PARACETAMOL#PHENYLEPHRINE,JOHNSON_&_JOHNSON,SUDAFED PE DAY/NIG,103-90-2,68852
DEXTROMETHORPHAN#DIPHENHYDRAMINE#GUAIFENESIN#PARACETAMOL#PHENYLEPHRINE,JOHNSON_&_JOHNSON,SUDAFED PE DAY/NIG,125-71-3,6018
DEXTROMETHORPHAN#DIPHENHYDRAMINE#PARACETAMOL,AKORN,DIABETIC TUSSIN NT,103-90-2,48917
DEXTROMETHORPHAN#DIPHENHYDRAMINE#PARACETAMOL,AKORN,DIABETIC TUSSIN NT,103-90-2,64433
DEXTROMETHORPHAN#DIPHENHYDRAMINE#PARACETAMOL,AKORN,DIABETIC TUSSIN NT,103-90-2,68852
DEXTROMETHORPHAN#DIPHENHYDRAMINE#PARACETAMOL,AKORN,DIABETIC TUSSIN NT,125-71-3,6018
DEXTROMETHORPHAN#DIPHENHYDRAMINE#PARACETAMOL#PHENYLEPHRINE,LAB_UNKNOWN,PE/APAP/DM/DP L.U.,103-90-2,48917
DEXTROMETHORPHAN#DIPHENHYDRAMINE#PARACETAMOL#PHENYLEPHRINE,LAB_UNKNOWN,PE/APAP/DM/DP L.U.,103-90-2,64433
DEXTROMETHORPHAN#DIPHENHYDRAMINE#PARACETAMOL#PHENYLEPHRINE,LAB_UNKNOWN,PE/APAP/DM/DP L.U.,103-90-2,68852
DEXTROMETHORPHAN#DIPHENHYDRAMINE#PARACETAMOL#PHENYLEPHRINE,LAB_UNKNOWN,PE/APAP/DM/DP L.U.,125-71-3,6018
DEXTROMETHORPHAN#DIPHENHYDRAMINE#PHENYLEPHRINE,PERNIX,DYTAN-DM,125-71-3,6018
DEXTROMETHORPHAN#DOXYLAMINE,PROCTER_&_GAMBLE,VICKS FORMULA 44,125-71-3,6018
DEXTROMETHORPHAN#DOXYLAMINE,PROCTER_&_GAMBLE,VICKS FORMULA 44,469-21-6,85192
DEXTROMETHORPHAN#DOXYLAMINE,PROCTER_&_GAMBLE,VICKS FORMULA 44,469-21-6,109953
DEXTROMETHORPHAN#DOXYLAMINE#GUAIFENESIN#PARACETAMOL,LAB_UNKNOWN,AP/DM/GUA/DXY L.U.,103-90-2,48917
DEXTROMETHORPHAN#DOXYLAMINE#GUAIFENESIN#PARACETAMOL,LAB_UNKNOWN,AP/DM/GUA/DXY L.U.,103-90-2,64433
DEXTROMETHORPHAN#DOXYLAMINE#GUAIFENESIN#PARACETAMOL,LAB_UNKNOWN,AP/DM/GUA/DXY L.U.,103-90-2,68852
DEXTROMETHORPHAN#DOXYLAMINE#GUAIFENESIN#PARACETAMOL,LAB_UNKNOWN,AP/DM/GUA/DXY L.U.,125-71-3,6018
DEXTROMETHORPHAN#DOXYLAMINE#GUAIFENESIN#PARACETAMOL,LAB_UNKNOWN,AP/DM/GUA/DXY L.U.,469-21-6,85192
DEXTROMETHORPHAN#DOXYLAMINE#GUAIFENESIN#PARACETAMOL,LAB_UNKNOWN,AP/DM/GUA/DXY L.U.,469-21-6,109953
DEXTROMETHORPHAN#DOXYLAMINE#PSEUDOEPHEDRINE,"SALLUS_LABS,_LLC",LORTUSS DM SALL,125-71-3,6018
DEXTROMETHORPHAN#DOXYLAMINE#PSEUDOEPHEDRINE,"SALLUS_LABS,_LLC",LORTUSS DM SALL,469-21-6,85192
DEXTROMETHORPHAN#DOXYLAMINE#PSEUDOEPHEDRINE,"SALLUS_LABS,_LLC",LORTUSS DM SALL,469-21-6,109953
DEXTROMETHORPHAN#DOXYLAMINE#PSEUDOEPHEDRINE,"SALLUS_LABS,_LLC",LORTUSS DM SALL,90-82-4,13110
DEXTROMETHORPHAN#DOXYLAMINE#PSEUDOEPHEDRINE,"SALLUS_LABS,_LLC",LORTUSS DM SALL,90-82-4,91390
DEXTROMETHORPHAN#DOXYLAMINE#PSEUDOEPHEDRINE,"SALLUS_LABS,_LLC",LORTUSS DM SALL,90-82-4,91396
DEXTROMETHORPHAN#EPHEDRINE,MAYNE_PHARMA_GROUP,DUR-TANN FORTE,125-71-3,6018
DEXTROMETHORPHAN#GUAIFENESIN#PARACETAMOL,MCR/AMERICAN_PHARM,MAXIFLU DM,103-90-2,48917
DEXTROMETHORPHAN#GUAIFENESIN#PARACETAMOL,MCR/AMERICAN_PHARM,MAXIFLU DM,103-90-2,64433
DEXTROMETHORPHAN#GUAIFENESIN#PARACETAMOL,MCR/AMERICAN_PHARM,MAXIFLU DM,103-90-2,68852
DEXTROMETHORPHAN#GUAIFENESIN#PARACETAMOL,MCR/AMERICAN_PHARM,MAXIFLU DM,125-71-3,6018
DEXTROMETHORPHAN#MENTHOL,RECKITT_BENCKISER,DELSYM COUGH RF PL,125-71-3,6018
DEXTROMETHORPHAN#MEPYRAMINE,CAPITAL_PHARM,CAPRON DM,125-71-3,6018
DEXTROMETHORPHAN#MEPYRAMINE#PHENYLEPHRINE,SHIONOGI_SEIYAKU,CODIMAL DM,125-71-3,6018
DEXTROMETHORPHAN#MEPYRAMINE#PSEUDOEPHEDRINE,TIBER_PHARM,VIRAVAN-PDM,125-71-3,6018
DEXTROMETHORPHAN#MEPYRAMINE#PSEUDOEPHEDRINE,TIBER_PHARM,VIRAVAN-PDM,90-82-4,13110
DEXTROMETHORPHAN#MEPYRAMINE#PSEUDOEPHEDRINE,TIBER_PHARM,VIRAVAN-PDM,90-82-4,91390
DEXTROMETHORPHAN#MEPYRAMINE#PSEUDOEPHEDRINE,TIBER_PHARM,VIRAVAN-PDM,90-82-4,91396
DEXTROMETHORPHAN#PHENYLEPHRINE#THONZYLAMINE,POLY_PHARM,POLY-HIST DM,125-71-3,6018
DEXTROMETHORPHAN#SULFOGAIACOL,BLANSETT,PROLEX DMX,125-71-3,6018
DICLOFENAMIDE#ISOMETHEPTENE#PARACETAMOL,EXCELLIUM_PHARM,EPIDREN,103-90-2,48917
DICLOFENAMIDE#ISOMETHEPTENE#PARACETAMOL,EXCELLIUM_PHARM,EPIDREN,103-90-2,64433
DICLOFENAMIDE#ISOMETHEPTENE#PARACETAMOL,EXCELLIUM_PHARM,EPIDREN,103-90-2,68852
DICLOFENAMIDE#ISOMETHEPTENE#PARACETAMOL,EXCELLIUM_PHARM,EPIDREN,120-97-8,73309
DIIODOHYDROXYQUINOLINE#HYDROCORTISONE,ARTESA_LABS,VYTONE,50-23-7,48942
DIMETICONE#GLYCEROL#HYALURONIC_ACID#SOYA_LECITHIN,UNIV_MEDICAL_PROD,ACNEFREE POCKMARK,9004-61-9,6807
DIMETICONE#GLYCEROL#HYALURONIC_ACID#SOYA_LECITHIN,UNIV_MEDICAL_PROD,ACNEFREE POCKMARK,9004-61-9,7103
DIMETICONE#GLYCEROL#HYALURONIC_ACID#SOYA_LECITHIN,UNIV_MEDICAL_PROD,ACNEFREE POCKMARK,9004-61-9,13469
DIMETICONE#GLYCEROL#HYALURONIC_ACID#SOYA_LECITHIN,UNIV_MEDICAL_PROD,ACNEFREE POCKMARK,9004-61-9,105492
DIOSMIN#HYDROCORTISONE#PRAMOCAINE,SEBELA_PHARMACEUT,ANALPRAM ADVANCED,50-23-7,48942
DIPHENHYDRAMINE#GUAIFENESIN#PARACETAMOL#PHENYLEPHRINE,RECKITT_BENCKISER,MUCINEX SINUS-MAX,103-90-2,48917
DIPHENHYDRAMINE#GUAIFENESIN#PARACETAMOL#PHENYLEPHRINE,RECKITT_BENCKISER,MUCINEX SINUS-MAX,103-90-2,64433
DIPHENHYDRAMINE#GUAIFENESIN#PARACETAMOL#PHENYLEPHRINE,RECKITT_BENCKISER,MUCINEX SINUS-MAX,103-90-2,68852
DIPHENHYDRAMINE#HYDROCODONE#PHENYLEPHRINE,PERNIX,HYDRO-DP,125-29-1,59692
DIPHENHYDRAMINE#HYDROCODONE#PHENYLEPHRINE,PERNIX,HYDRO-DP,125-29-1,66538
DIPHENHYDRAMINE#HYDROCODONE#PHENYLEPHRINE,PERNIX,HYDRO-DP,125-29-1,69798
DIPHENHYDRAMINE#HYDROCODONE#PHENYLEPHRINE,PERNIX,HYDRO-DP,125-29-1,83624
DIPHENHYDRAMINE#HYDROCODONE#PHENYLEPHRINE,PERNIX,HYDRO-DP,125-29-1,91390
DIPHENHYDRAMINE#HYDROCODONE#PHENYLEPHRINE,PERNIX,HYDRO-DP,125-29-1,91396
DIPHENHYDRAMINE#HYDROCORTISONE#NYSTATIN,CUTIS_PHARMA,FIRST-DUKES,50-23-7,48942
DIPHENHYDRAMINE#HYDROCORTISONE#NYSTATIN#TETRACYCLINE,CUTIS_PHARMA,FIRST-MARYS MOUTHW,50-23-7,48942
DIPHENHYDRAMINE#IBUPROFEN,PFIZER,ADVIL PM,15687-27-1,57598
DIPHENHYDRAMINE#LIDOCAINE#NYSTATIN,CUTIS_PHARMA,FIRST-BXN,137-58-6,12433
DIPHENHYDRAMINE#LIDOCAINE#NYSTATIN,CUTIS_PHARMA,FIRST-BXN,137-58-6,15198
DIPHENHYDRAMINE#LIDOCAINE#NYSTATIN,CUTIS_PHARMA,FIRST-BXN,137-58-6,23015
DIPHENHYDRAMINE#LIDOCAINE#NYSTATIN,CUTIS_PHARMA,FIRST-BXN,137-58-6,44403
DIPHENHYDRAMINE#LIDOCAINE#NYSTATIN,CUTIS_PHARMA,FIRST-BXN,137-58-6,54740
DIPHENHYDRAMINE#LIDOCAINE#NYSTATIN,CUTIS_PHARMA,FIRST-BXN,137-58-6,90455
DIPHENHYDRAMINE#NAPROXEN,BAYER,ALEVE PM,22204-53-1,17853
DL-LACTIC_ACID#MOMETASONE,INNOCUTIS,MOMEXIN,105102-22-5,13594
DL-LACTIC_ACID#MOMETASONE,INNOCUTIS,MOMEXIN,105102-22-5,61413
DL-LACTIC_ACID#ULOBETASOL,JSJ_PHARMACEUTICAL,HALONATE,98651-66-2,6292
DL-LACTIC_ACID#ULOBETASOL,JSJ_PHARMACEUTICAL,HALONATE,98651-66-2,114745
DOCONEXENT#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,10417-94-4,70004
DOCONEXENT#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,24390-14-5,10198
DOCONEXENT#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,24390-14-5,46927
DOCONEXENT#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,24390-14-5,74224
DOCONEXENT#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,24390-14-5,92069
DOCONEXENT#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,564-25-0,10198
DOCONEXENT#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,564-25-0,14440
DOCONEXENT#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,564-25-0,46927
DOCONEXENT#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,564-25-0,48140
DOCONEXENT#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,564-25-0,92069
DOCONEXENT#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,564-25-0,96277
DOCONEXENT#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,6217-54-5,70004
DOCONEXENT#ETHYL-EICOSAPENT,GLAXOSMITHKLINE,LOVAZA,6217-54-5,70004
DOCOSAHEXANOIC_ACID#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,10417-94-4,70004
DOCOSAHEXANOIC_ACID#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,24390-14-5,10198
DOCOSAHEXANOIC_ACID#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,24390-14-5,46927
DOCOSAHEXANOIC_ACID#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,24390-14-5,74224
DOCOSAHEXANOIC_ACID#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,24390-14-5,92069
DOCOSAHEXANOIC_ACID#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,564-25-0,10198
DOCOSAHEXANOIC_ACID#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,564-25-0,14440
DOCOSAHEXANOIC_ACID#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,564-25-0,46927
DOCOSAHEXANOIC_ACID#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,564-25-0,48140
DOCOSAHEXANOIC_ACID#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,564-25-0,92069
DOCOSAHEXANOIC_ACID#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,564-25-0,96277
DOCOSAHEXANOIC_ACID#DOXYCYCLINE#ICOSAPENT#LINUM_USITATISSIMUM#VITAMIN_E,AKORN,NUTRIDOX,6217-54-5,70004
DOCOSAHEXANOIC_ACID#ETHYL-EICOSAPENT,GLAXOSMITHKLINE,LOVAZA,6217-54-5,70004
DOXYCYCLINE#OCTINOXATE#SALICYLIC_ACID#ZINC,AVIDAS_PHARM,AVIDOXY DK,24390-14-5,10198
DOXYCYCLINE#OCTINOXATE#SALICYLIC_ACID#ZINC,AVIDAS_PHARM,AVIDOXY DK,24390-14-5,46927
DOXYCYCLINE#OCTINOXATE#SALICYLIC_ACID#ZINC,AVIDAS_PHARM,AVIDOXY DK,24390-14-5,74224
DOXYCYCLINE#OCTINOXATE#SALICYLIC_ACID#ZINC,AVIDAS_PHARM,AVIDOXY DK,24390-14-5,92069
DOXYCYCLINE#OCTINOXATE#SALICYLIC_ACID#ZINC,AVIDAS_PHARM,AVIDOXY DK,564-25-0,10198
DOXYCYCLINE#OCTINOXATE#SALICYLIC_ACID#ZINC,AVIDAS_PHARM,AVIDOXY DK,564-25-0,14440
DOXYCYCLINE#OCTINOXATE#SALICYLIC_ACID#ZINC,AVIDAS_PHARM,AVIDOXY DK,564-25-0,46927
DOXYCYCLINE#OCTINOXATE#SALICYLIC_ACID#ZINC,AVIDAS_PHARM,AVIDOXY DK,564-25-0,48140
DOXYCYCLINE#OCTINOXATE#SALICYLIC_ACID#ZINC,AVIDAS_PHARM,AVIDOXY DK,564-25-0,92069
DOXYCYCLINE#OCTINOXATE#SALICYLIC_ACID#ZINC,AVIDAS_PHARM,AVIDOXY DK,564-25-0,96277
DOXYLAMINE#PARACETAMOL#PHENYLEPHRINE,LAB_UNKNOWN,PE/APAP/DXYL  L.U.,103-90-2,48917
DOXYLAMINE#PARACETAMOL#PHENYLEPHRINE,LAB_UNKNOWN,PE/APAP/DXYL  L.U.,103-90-2,64433
DOXYLAMINE#PARACETAMOL#PHENYLEPHRINE,LAB_UNKNOWN,PE/APAP/DXYL  L.U.,103-90-2,68852
DOXYLAMINE#PARACETAMOL#PHENYLEPHRINE,LAB_UNKNOWN,PE/APAP/DXYL  L.U.,469-21-6,85192
DOXYLAMINE#PARACETAMOL#PHENYLEPHRINE,LAB_UNKNOWN,PE/APAP/DXYL  L.U.,469-21-6,109953
DOXYLAMINE#PARACETAMOL#PSEUDOEPHEDRINE,JOHNSON_&_JOHNSON,TYLENOL-SINUS,103-90-2,48917
DOXYLAMINE#PARACETAMOL#PSEUDOEPHEDRINE,JOHNSON_&_JOHNSON,TYLENOL-SINUS,103-90-2,64433
DOXYLAMINE#PARACETAMOL#PSEUDOEPHEDRINE,JOHNSON_&_JOHNSON,TYLENOL-SINUS,103-90-2,68852
DOXYLAMINE#PARACETAMOL#PSEUDOEPHEDRINE,JOHNSON_&_JOHNSON,TYLENOL-SINUS,469-21-6,85192
DOXYLAMINE#PARACETAMOL#PSEUDOEPHEDRINE,JOHNSON_&_JOHNSON,TYLENOL-SINUS,469-21-6,109953
DOXYLAMINE#PARACETAMOL#PSEUDOEPHEDRINE,JOHNSON_&_JOHNSON,TYLENOL-SINUS,90-82-4,13110
DOXYLAMINE#PARACETAMOL#PSEUDOEPHEDRINE,JOHNSON_&_JOHNSON,TYLENOL-SINUS,90-82-4,91390
DOXYLAMINE#PARACETAMOL#PSEUDOEPHEDRINE,JOHNSON_&_JOHNSON,TYLENOL-SINUS,90-82-4,91396
DOXYLAMINE#PHENYLEPHRINE,POLY_PHARM,POLY HIST FORTE (O,469-21-6,85192
DOXYLAMINE#PHENYLEPHRINE,POLY_PHARM,POLY HIST FORTE (O,469-21-6,109953
DOXYLAMINE#PSEUDOEPHEDRINE,"SALLUS_LABS,_LLC",LORTUSS LQ,469-21-6,85192
DOXYLAMINE#PSEUDOEPHEDRINE,"SALLUS_LABS,_LLC",LORTUSS LQ,469-21-6,109953
DOXYLAMINE#PSEUDOEPHEDRINE,"SALLUS_LABS,_LLC",LORTUSS LQ,90-82-4,13110
DOXYLAMINE#PSEUDOEPHEDRINE,"SALLUS_LABS,_LLC",LORTUSS LQ,90-82-4,91390
DOXYLAMINE#PSEUDOEPHEDRINE,"SALLUS_LABS,_LLC",LORTUSS LQ,90-82-4,91396
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,57-63-6,2963
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,57-63-6,4582
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,57-63-6,10301
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,57-63-6,12168
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,57-63-6,12170
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,57-63-6,13648
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,57-63-6,14954
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,57-63-6,37956
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,57-63-6,37957
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,57-63-6,46282
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,57-63-6,46921
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,57-63-6,46926
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,57-63-6,47516
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,57-63-6,53557
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,57-63-6,54904
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,57-63-6,63014
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,57-63-6,64446
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,57-63-6,104110
DROSPIRENONE#ETHINYLESTRADIOL,TEVA,GIANVI,67392-87-4,2963
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,57-63-6,2963
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,57-63-6,4582
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,57-63-6,10301
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,57-63-6,12168
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,57-63-6,12170
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,57-63-6,13648
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,57-63-6,14954
DROSPIRENONE#ETHINYLESTRADIOL#LEVOMEFOLIC_ACID,LUPIN_LABORATORIES,DROS/ETHI/LEV LUPI,57-63-6,37956
