molecule,crp,intprd,cas,drugid
AMLEXANOX,PHILIPS,APHTHASOL,68302-57-8,5930
AMLEXANOX,PHILIPS,APHTHASOL,68302-57-8,46861
AMLODIPINE,PFIZER,NORVASC,88150-42-9,2500
AMLODIPINE,PFIZER,NORVASC,88150-42-9,33475
AMLODIPINE,PFIZER,NORVASC,88150-42-9,44413
AMLODIPINE,PFIZER,NORVASC,88150-42-9,54288
AMLODIPINE,PFIZER,NORVASC,88150-42-9,55609
AMLODIPINE,PFIZER,NORVASC,88150-42-9,59553
AMLODIPINE,PFIZER,NORVASC,88150-42-9,61090
AMLODIPINE,PFIZER,NORVASC,88150-42-9,61906
AMLODIPINE,PFIZER,NORVASC,88150-42-9,61908
AMLODIPINE,PFIZER,NORVASC,88150-42-9,70525
AMLODIPINE,PFIZER,NORVASC,88150-42-9,73272
AMLODIPINE,PFIZER,NORVASC,88150-42-9,90955
AMLODIPINE,PFIZER,NORVASC,88150-42-9,117869
AMLODIPINE#ATORVASTATIN,PFIZER,CADUET,134523-00-5,2807
AMLODIPINE#ATORVASTATIN,PFIZER,CADUET,134523-00-5,33475
AMLODIPINE#ATORVASTATIN,PFIZER,CADUET,134523-00-5,57054
AMLODIPINE#ATORVASTATIN,PFIZER,CADUET,88150-42-9,2500
AMLODIPINE#ATORVASTATIN,PFIZER,CADUET,88150-42-9,33475
AMLODIPINE#ATORVASTATIN,PFIZER,CADUET,88150-42-9,44413
AMLODIPINE#ATORVASTATIN,PFIZER,CADUET,88150-42-9,54288
AMLODIPINE#ATORVASTATIN,PFIZER,CADUET,88150-42-9,55609
AMLODIPINE#ATORVASTATIN,PFIZER,CADUET,88150-42-9,59553
AMLODIPINE#ATORVASTATIN,PFIZER,CADUET,88150-42-9,61090
AMLODIPINE#ATORVASTATIN,PFIZER,CADUET,88150-42-9,61906
AMLODIPINE#ATORVASTATIN,PFIZER,CADUET,88150-42-9,61908
AMLODIPINE#ATORVASTATIN,PFIZER,CADUET,88150-42-9,70525
AMLODIPINE#ATORVASTATIN,PFIZER,CADUET,88150-42-9,73272
AMLODIPINE#ATORVASTATIN,PFIZER,CADUET,88150-42-9,90955
AMLODIPINE#ATORVASTATIN,PFIZER,CADUET,88150-42-9,117869
AMLODIPINE#BENAZEPRIL,NOVARTIS,LOTREL,86541-75-5,2620
AMLODIPINE#BENAZEPRIL,NOVARTIS,LOTREL,86541-75-5,44413
AMLODIPINE#BENAZEPRIL,NOVARTIS,LOTREL,86541-75-5,70340
AMLODIPINE#BENAZEPRIL,NOVARTIS,LOTREL,88150-42-9,2500
AMLODIPINE#BENAZEPRIL,NOVARTIS,LOTREL,88150-42-9,33475
AMLODIPINE#BENAZEPRIL,NOVARTIS,LOTREL,88150-42-9,44413
AMLODIPINE#BENAZEPRIL,NOVARTIS,LOTREL,88150-42-9,54288
AMLODIPINE#BENAZEPRIL,NOVARTIS,LOTREL,88150-42-9,55609
AMLODIPINE#BENAZEPRIL,NOVARTIS,LOTREL,88150-42-9,59553
AMLODIPINE#BENAZEPRIL,NOVARTIS,LOTREL,88150-42-9,61090
AMLODIPINE#BENAZEPRIL,NOVARTIS,LOTREL,88150-42-9,61906
AMLODIPINE#BENAZEPRIL,NOVARTIS,LOTREL,88150-42-9,61908
AMLODIPINE#BENAZEPRIL,NOVARTIS,LOTREL,88150-42-9,70525
AMLODIPINE#BENAZEPRIL,NOVARTIS,LOTREL,88150-42-9,73272
AMLODIPINE#BENAZEPRIL,NOVARTIS,LOTREL,88150-42-9,90955
AMLODIPINE#BENAZEPRIL,NOVARTIS,LOTREL,88150-42-9,117869
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,144689-63-4,8946
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,3517
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,16073
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,24189
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,46939
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,47877
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,52092
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,54363
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,59553
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,61908
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,69924
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,70332
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,70334
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,70337
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,70338
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,70340
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,70341
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,70342
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,70525
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,58-93-5,80291
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,88150-42-9,2500
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,88150-42-9,33475
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,88150-42-9,44413
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,88150-42-9,54288
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,88150-42-9,55609
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,88150-42-9,59553
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,88150-42-9,61090
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,88150-42-9,61906
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,88150-42-9,61908
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,88150-42-9,70525
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,88150-42-9,73272
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,88150-42-9,90955
AMLODIPINE#HYDROCHLOROTHIAZIDE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,TRIBENZOR,88150-42-9,117869
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,137862-53-4,2773
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,137862-53-4,16073
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,137862-53-4,54288
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,137862-53-4,54291
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,137862-53-4,58782
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,137862-53-4,70525
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,137862-53-4,75647
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,137862-53-4,99721
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,3517
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,16073
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,24189
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,46939
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,47877
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,52092
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,54363
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,59553
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,61908
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,69924
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,70332
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,70334
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,70337
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,70338
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,70340
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,70341
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,70342
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,70525
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,58-93-5,80291
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,88150-42-9,2500
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,88150-42-9,33475
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,88150-42-9,44413
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,88150-42-9,54288
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,88150-42-9,55609
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,88150-42-9,59553
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,88150-42-9,61090
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,88150-42-9,61906
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,88150-42-9,61908
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,88150-42-9,70525
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,88150-42-9,73272
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,88150-42-9,90955
AMLODIPINE#HYDROCHLOROTHIAZIDE#VALSARTAN,NOVARTIS,EXFORGE HCT,88150-42-9,117869
AMLODIPINE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,AZOR DAIC,144689-63-4,8946
AMLODIPINE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,AZOR DAIC,88150-42-9,2500
AMLODIPINE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,AZOR DAIC,88150-42-9,33475
AMLODIPINE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,AZOR DAIC,88150-42-9,44413
AMLODIPINE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,AZOR DAIC,88150-42-9,54288
AMLODIPINE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,AZOR DAIC,88150-42-9,55609
AMLODIPINE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,AZOR DAIC,88150-42-9,59553
AMLODIPINE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,AZOR DAIC,88150-42-9,61090
AMLODIPINE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,AZOR DAIC,88150-42-9,61906
AMLODIPINE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,AZOR DAIC,88150-42-9,61908
AMLODIPINE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,AZOR DAIC,88150-42-9,70525
AMLODIPINE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,AZOR DAIC,88150-42-9,73272
AMLODIPINE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,AZOR DAIC,88150-42-9,90955
AMLODIPINE#OLMESARTAN_MEDOXOMIL,DAIICHI_SANKYO,AZOR DAIC,88150-42-9,117869
AMLODIPINE#PERINDOPRIL,ADHERA_THERAPEUTIC,PRESTALIA,107133-36-8,17745
AMLODIPINE#PERINDOPRIL,ADHERA_THERAPEUTIC,PRESTALIA,82834-16-0,17745
AMLODIPINE#PERINDOPRIL,ADHERA_THERAPEUTIC,PRESTALIA,82834-16-0,73272
AMLODIPINE#PERINDOPRIL,ADHERA_THERAPEUTIC,PRESTALIA,88150-42-9,2500
AMLODIPINE#PERINDOPRIL,ADHERA_THERAPEUTIC,PRESTALIA,88150-42-9,33475
AMLODIPINE#PERINDOPRIL,ADHERA_THERAPEUTIC,PRESTALIA,88150-42-9,44413
AMLODIPINE#PERINDOPRIL,ADHERA_THERAPEUTIC,PRESTALIA,88150-42-9,54288
AMLODIPINE#PERINDOPRIL,ADHERA_THERAPEUTIC,PRESTALIA,88150-42-9,55609
AMLODIPINE#PERINDOPRIL,ADHERA_THERAPEUTIC,PRESTALIA,88150-42-9,59553
AMLODIPINE#PERINDOPRIL,ADHERA_THERAPEUTIC,PRESTALIA,88150-42-9,61090
AMLODIPINE#PERINDOPRIL,ADHERA_THERAPEUTIC,PRESTALIA,88150-42-9,61906
AMLODIPINE#PERINDOPRIL,ADHERA_THERAPEUTIC,PRESTALIA,88150-42-9,61908
AMLODIPINE#PERINDOPRIL,ADHERA_THERAPEUTIC,PRESTALIA,88150-42-9,70525
AMLODIPINE#PERINDOPRIL,ADHERA_THERAPEUTIC,PRESTALIA,88150-42-9,73272
AMLODIPINE#PERINDOPRIL,ADHERA_THERAPEUTIC,PRESTALIA,88150-42-9,90955
AMLODIPINE#PERINDOPRIL,ADHERA_THERAPEUTIC,PRESTALIA,88150-42-9,117869
AMLODIPINE#TELMISARTAN,BOEHRINGER_INGEL,TWYNSTA,144701-48-4,5051
AMLODIPINE#TELMISARTAN,BOEHRINGER_INGEL,TWYNSTA,144701-48-4,61090
AMLODIPINE#TELMISARTAN,BOEHRINGER_INGEL,TWYNSTA,144701-48-4,70337
AMLODIPINE#TELMISARTAN,BOEHRINGER_INGEL,TWYNSTA,88150-42-9,2500
AMLODIPINE#TELMISARTAN,BOEHRINGER_INGEL,TWYNSTA,88150-42-9,33475
AMLODIPINE#TELMISARTAN,BOEHRINGER_INGEL,TWYNSTA,88150-42-9,44413
AMLODIPINE#TELMISARTAN,BOEHRINGER_INGEL,TWYNSTA,88150-42-9,54288
AMLODIPINE#TELMISARTAN,BOEHRINGER_INGEL,TWYNSTA,88150-42-9,55609
AMLODIPINE#TELMISARTAN,BOEHRINGER_INGEL,TWYNSTA,88150-42-9,59553
AMLODIPINE#TELMISARTAN,BOEHRINGER_INGEL,TWYNSTA,88150-42-9,61090
AMLODIPINE#TELMISARTAN,BOEHRINGER_INGEL,TWYNSTA,88150-42-9,61906
AMLODIPINE#TELMISARTAN,BOEHRINGER_INGEL,TWYNSTA,88150-42-9,61908
AMLODIPINE#TELMISARTAN,BOEHRINGER_INGEL,TWYNSTA,88150-42-9,70525
AMLODIPINE#TELMISARTAN,BOEHRINGER_INGEL,TWYNSTA,88150-42-9,73272
AMLODIPINE#TELMISARTAN,BOEHRINGER_INGEL,TWYNSTA,88150-42-9,90955
AMLODIPINE#TELMISARTAN,BOEHRINGER_INGEL,TWYNSTA,88150-42-9,117869
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,137862-53-4,2773
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,137862-53-4,16073
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,137862-53-4,54288
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,137862-53-4,54291
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,137862-53-4,58782
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,137862-53-4,70525
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,137862-53-4,75647
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,137862-53-4,99721
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,88150-42-9,2500
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,88150-42-9,33475
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,88150-42-9,44413
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,88150-42-9,54288
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,88150-42-9,55609
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,88150-42-9,59553
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,88150-42-9,61090
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,88150-42-9,61906
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,88150-42-9,61908
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,88150-42-9,70525
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,88150-42-9,73272
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,88150-42-9,90955
AMLODIPINE#VALSARTAN,NOVARTIS,EXFORGE,88150-42-9,117869
AMOXICILLIN#CLAVULANIC_ACID,NEOPHARMA,AUGMENTIN,26787-78-0,44279
AMOXICILLIN#CLAVULANIC_ACID,NEOPHARMA,AUGMENTIN,26787-78-0,44284
AMOXICILLIN#CLAVULANIC_ACID,NEOPHARMA,AUGMENTIN,26787-78-0,49017
AMOXICILLIN#CLAVULANIC_ACID,NEOPHARMA,AUGMENTIN,58001-44-8,44284
AMOXICILLIN#CLAVULANIC_ACID,NEOPHARMA,AUGMENTIN,61336-70-7,44279
AMPHOTERICIN_B,ASTELLAS_PHARMA,AMBISOME,1397-89-3,2503
AMPHOTERICIN_B,ASTELLAS_PHARMA,AMBISOME,1397-89-3,4565
AMPHOTERICIN_B,ASTELLAS_PHARMA,AMBISOME,1397-89-3,9740
AMPHOTERICIN_B,ASTELLAS_PHARMA,AMBISOME,1397-89-3,66485
AMPHOTERICIN_B,ASTELLAS_PHARMA,AMBISOME,1397-89-3,66570
AMPICILLIN#SULBACTAM,PFIZER,UNASYN,68373-14-8,6322
AMPICILLIN#SULBACTAM,PFIZER,UNASYN,68373-14-8,44400
AMPICILLIN#SULBACTAM,PFIZER,UNASYN,69-53-4,44400
AMPRENAVIR,GLAXOSMITHKLINE,AGENERASE,161814-49-9,7867
AMRINONE,SANOFI,INOCOR,60719-84-8,2506
ANAGRELIDE,TAKEDA,AGRYLIN,68475-42-3,2509
ANASTROZOLE,ANI_PHARMACEUTICAL,ARIMIDEX,120511-73-1,3321
ANIDULAFUNGIN,PFIZER,ERAXIS,166663-25-8,5728
APALUTAMIDE,JOHNSON_&_JOHNSON,ERLEADA,956104-40-8,66240
APIXABAN,BRISTOL-MYERS_SQB.,ELIQUIS,503612-47-3,52967
APOMORPHINE,US_WORLDMEDS,APOKYN,41372-20-7,50484
APOMORPHINE,US_WORLDMEDS,APOKYN,58-00-4,50484
APREMILAST,CELGENE_CORP,OTEZLA,608141-41-9,44897
APREPITANT,MERCK_&_CO,EMEND,170729-80-3,16748
APREPITANT,MERCK_&_CO,EMEND,170729-80-3,93496
ARFORMOTEROL,SUMITOMO_DAINIPPON,BROVANA,67346-49-0,9100
ARFORMOTEROL,SUMITOMO_DAINIPPON,BROVANA,73573-87-2,6140
ARFORMOTEROL,SUMITOMO_DAINIPPON,BROVANA,73573-87-2,30712
ARFORMOTEROL,SUMITOMO_DAINIPPON,BROVANA,73573-87-2,55921
ARFORMOTEROL,SUMITOMO_DAINIPPON,BROVANA,73573-87-2,57366
ARFORMOTEROL,SUMITOMO_DAINIPPON,BROVANA,73573-87-2,60482
ARFORMOTEROL,SUMITOMO_DAINIPPON,BROVANA,73573-87-2,63702
ARIPIPRAZOLE,OTSUKA,ABILIFY,129722-12-9,7781
ARIPIPRAZOLE,OTSUKA,ABILIFY,129722-12-9,53257
ARIPIPRAZOLE,OTSUKA,ABILIFY,129722-12-9,64328
ARIPIPRAZOLE,OTSUKA,ABILIFY,129722-12-9,65523
ARIPIPRAZOLE_LAUROXIL,ALKERMES,ARISTADA,1259305-29-7,65523
ARMODAFINIL,TEVA,NUVIGIL,112111-43-0,48357
ARTEMETHER#LUMEFANTRINE,NOVARTIS,COARTEM,71963-77-4,8896
ASENAPINE,ALLERGAN,SAPHRIS,65576-45-6,3775
ATAZANAVIR,BRISTOL-MYERS_SQB.,REYATAZ,198904-31-3,15254
ATAZANAVIR,BRISTOL-MYERS_SQB.,REYATAZ,198904-31-3,74263
ATAZANAVIR#COBICISTAT,BRISTOL-MYERS_SQB.,EVOTAZ,1004316-88-4,62275
ATAZANAVIR#COBICISTAT,BRISTOL-MYERS_SQB.,EVOTAZ,1004316-88-4,62277
ATAZANAVIR#COBICISTAT,BRISTOL-MYERS_SQB.,EVOTAZ,1004316-88-4,72148
ATAZANAVIR#COBICISTAT,BRISTOL-MYERS_SQB.,EVOTAZ,1004316-88-4,72153
ATAZANAVIR#COBICISTAT,BRISTOL-MYERS_SQB.,EVOTAZ,1004316-88-4,74263
ATAZANAVIR#COBICISTAT,BRISTOL-MYERS_SQB.,EVOTAZ,1004316-88-4,75324
ATAZANAVIR#COBICISTAT,BRISTOL-MYERS_SQB.,EVOTAZ,198904-31-3,15254
ATAZANAVIR#COBICISTAT,BRISTOL-MYERS_SQB.,EVOTAZ,198904-31-3,74263
ATENOLOL,ALVOGEN,TENORMIN,29122-68-7,44280
ATENOLOL,ALVOGEN,TENORMIN,29122-68-7,52220
ATENOLOL#CHLORTALIDONE,ALVOGEN,TENORETIC,29122-68-7,44280
ATENOLOL#CHLORTALIDONE,ALVOGEN,TENORETIC,29122-68-7,52220
ATENOLOL#CHLORTALIDONE,ALVOGEN,TENORETIC,77-36-1,52220
ATENOLOL#CHLORTALIDONE,ALVOGEN,TENORETIC,77-36-1,62924
ATOMOXETINE,LILLY,STRATTERA,82248-59-7,16905
ATOMOXETINE,LILLY,STRATTERA,83015-26-3,16905
ATORVASTATIN,PFIZER,LIPITOR,134523-00-5,2807
ATORVASTATIN,PFIZER,LIPITOR,134523-00-5,33475
ATORVASTATIN,PFIZER,LIPITOR,134523-00-5,57054
ATORVASTATIN#EZETIMIBE,MERCK_&_CO,LIPTRUZET,134523-00-5,2807
ATORVASTATIN#EZETIMIBE,MERCK_&_CO,LIPTRUZET,134523-00-5,33475
ATORVASTATIN#EZETIMIBE,MERCK_&_CO,LIPTRUZET,134523-00-5,57054
ATORVASTATIN#EZETIMIBE,MERCK_&_CO,LIPTRUZET,163222-33-1,11367
ATORVASTATIN#EZETIMIBE,MERCK_&_CO,LIPTRUZET,163222-33-1,34501
ATORVASTATIN#EZETIMIBE,MERCK_&_CO,LIPTRUZET,163222-33-1,57054
ATOVAQUONE,GLAXOSMITHKLINE,WELLVONE,95233-18-4,2577
ATOVAQUONE,GLAXOSMITHKLINE,WELLVONE,95233-18-4,23459
ATOVAQUONE#PROGUANIL,GLAXOSMITHKLINE,MALARONE,500-92-5,23459
ATOVAQUONE#PROGUANIL,GLAXOSMITHKLINE,MALARONE,95233-18-4,2577
ATOVAQUONE#PROGUANIL,GLAXOSMITHKLINE,MALARONE,95233-18-4,23459
ATROPINE#PRALIDOXIME,PFIZER,DUODOTE,51-55-8,88074
AVANAFIL,MIST_PHARMA_LLC,STENDRA,330784-47-9,33090
AVATROMBOPAG,DOVA_PHARM,DOPTELET,570406-98-3,54683
AXITINIB,PFIZER,INLYTA,319460-85-0,39209
AZACITIDINE,CELGENE_CORP,VIDAZA,320-67-2,37370
AZELAIC_ACID,LEO_PHARMA,FINACEA,123-99-9,9001
AZELASTINE,MYLAN,ALLERGODIL,58581-89-8,16957
AZELASTINE,MYLAN,ALLERGODIL,58581-89-8,60104
AZELASTINE,MYLAN,ALLERGODIL,58581-89-8,94487
AZELASTINE#FLUTICASONE,MYLAN,DYMISTA,58581-89-8,16957
AZELASTINE#FLUTICASONE,MYLAN,DYMISTA,58581-89-8,60104
AZELASTINE#FLUTICASONE,MYLAN,DYMISTA,58581-89-8,94487
AZELASTINE#FLUTICASONE,MYLAN,DYMISTA,90566-53-3,3159
AZELASTINE#FLUTICASONE,MYLAN,DYMISTA,90566-53-3,42259
AZELASTINE#FLUTICASONE,MYLAN,DYMISTA,90566-53-3,53774
AZELASTINE#FLUTICASONE,MYLAN,DYMISTA,90566-53-3,60104
AZELASTINE#FLUTICASONE,MYLAN,DYMISTA,90566-53-3,87312
AZILSARTAN_MEDOXOMIL,ARBOR_PHARM,EDARBI,863031-21-4,55714
